X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,Blocks,1,1,1,1,1,0,0,2
2,Blocks,0,-9,2103,2.441152,1,869.1656,29.48161,5905
3,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
4,Blocks,0,0,2,0.6666667,1,0.5,0.7071068,9
5,Blocks,0,-3,24,1.216216,0,17.84084,4.223842,37
6,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
7,Blocks,1.5,1,3,2,2,2,1.414214,2
8,Blocks,-1.25,-2,1,-0.5,-0.5,1.666667,1.290994,4
9,Blocks,1,0,2,1.333333,2,1.333333,1.154701,3
10,Blocks,2,2,2,2,2,0,0,2
11,Blocks,0,0,0,0,0,0,0,2
12,Blocks,0,0,10,5,5,33.33333,5.773503,4
13,Blocks,0,0,0,0,0,0,0,2
14,Blocks,0,0,1,0.5,0.5,0.3333333,0.5773503,4
15,Blocks,0,-1,2,0.2,0,0.6222222,0.7888106,10
16,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
17,Blocks,3.25,1,10,5.5,5.5,40.5,6.363961,2
18,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
19,Blocks,0,0,0,0,0,0,0,2
20,Blocks,0,-1,5,0.6875,0,2.028226,1.424158,32
21,Blocks,0,0,4,1.333333,0,5.333333,2.309401,3
22,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
23,Blocks,0,0,3,1,1,1.5,1.224745,5
24,Blocks,3,3,3,3,3,0,0,2
25,Blocks,1.75,1,2,1.75,2,0.25,0.5,4
26,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
27,Blocks,0,-3,10,0.6486486,0,7.78979,2.791019,37
28,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
29,Blocks,0,-3,90,3.728395,1,146.5966,12.10771,162
30,Blocks,0,-1,37,6.190476,1,167.8619,12.95615,21
31,Blocks,11,11,11,11,11,0,0,2
32,Blocks,-2.75,-4,1,-1.5,-1.5,12.5,3.535534,2
33,Blocks,0,0,0,0,0,0,0,2
34,Blocks,0,0,0,0,0,0,0,2
35,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
36,Blocks,0,0,3,1.4,1,2.3,1.516575,5
37,Blocks,0.5,0,2,1,1,1,1,3
38,Blocks,0,-1,4,1.214286,0.5,2.796703,1.672335,14
39,Blocks,2,2,2,2,2,0,0,2
40,Blocks,-1.25,-2,1,-0.5,-0.5,4.5,2.12132,2
41,Blocks,0,0,0,0,0,0,0,4
42,Blocks,0,0,1,0.4,0,0.3,0.5477226,5
43,Blocks,1.5,1,3,2,2,2,1.414214,2
44,Blocks,1,0,4,1.285714,1,1.142857,1.069045,14
45,Blocks,0,0,4,1.25,0.5,3.583333,1.892969,4
46,Blocks,2,2,2,2,2,0,0,2
47,Blocks,-1.25,-5,0,-1.125,-0.5,2.982143,1.726888,8
48,Blocks,0,0,0,0,0,0,0,2
49,Blocks,0,0,4,1.2,1,2.7,1.643168,5
50,Blocks,1,1,1,1,1,0,0,3
51,Blocks,0.5,0,2,1,1,2,1.414214,2
52,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
53,Blocks,1,0,4,2,2,8,2.828427,2
54,Blocks,0,0,1,0.5714286,1,0.2857143,0.5345225,7
55,Blocks,1.5,1,3,2,2,1,1,3
56,Blocks,1,1,1,1,1,0,0,2
57,Blocks,2,2,2,2,2,0,0,2
58,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
59,Blocks,1,1,1,1,1,0,0,2
60,Blocks,0,0,0,0,0,0,0,2
61,Blocks,1,1,1,1,1,0,0,2
62,Blocks,1,1,3,1.5,1,1,1,4
63,Blocks,8.75,1,32,16.5,16.5,480.5,21.92031,2
64,Blocks,1,1,1,1,1,0,0,2
65,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
66,Blocks,0,0,0,0,0,0,0,2
67,Blocks,2.25,0,9,4.5,4.5,40.5,6.363961,2
68,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
69,Blocks,1,1,1,1,1,0,0,2
70,Blocks,0,0,0,0,0,0,0,4
71,Blocks,1,1,1,1,1,0,0,2
72,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
73,Blocks,0,0,0,0,0,0,0,2
74,Blocks,1,1,1,1,1,0,0,2
75,Blocks,1,1,1,1,1,0,0,2
76,Blocks,0,0,0,0,0,0,0,4
77,Blocks,1,1,1,1,1,0,0,2
78,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
79,Blocks,0,0,0,0,0,0,0,2
80,Blocks,0,0,0,0,0,0,0,2
81,Blocks,1.5,0,6,3,3,18,4.242641,2
82,Blocks,-1,-1,1,0,0,1.333333,1.154701,4
83,Blocks,0,0,0,0,0,0,0,2
84,Blocks,3,3,3,3,3,0,0,2
85,Blocks,2,2,2,2,2,0,0,2
86,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
87,Blocks,1,1,1,1,1,0,0,3
88,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
89,Blocks,1,-3,2,0.4,1,3.8,1.949359,5
90,Blocks,0,0,0,0,0,0,0,2
91,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
92,Blocks,-0.5,-2,1,-0.25,0,1.583333,1.258306,4
93,Blocks,0,-9,4,-0.5,0,13.71429,3.70328,8
94,Blocks,0,0,0,0,0,0,0,2
95,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
96,Blocks,3,3,3,3,3,0,0,2
97,Blocks,2.5,2,3,2.666667,3,0.3333333,0.5773503,3
98,Blocks,1,1,1,1,1,0,0,2
99,Blocks,0,0,0,0,0,0,0,2
100,Blocks,-2.5,-3,3,-0.6666667,-0.5,5.066667,2.250926,6
101,Blocks,0,0,0,0,0,0,0,2
102,Blocks,0.5,0,2,1,1,1,1,3
103,Blocks,3,3,3,3,3,0,0,2
104,Blocks,1,1,1,1,1,0,0,2
105,Blocks,0,0,0,0,0,0,0,2
106,Blocks,25.75,0,103,51.5,51.5,5304.5,72.832,2
107,Blocks,0,-4,4,0.3333333,0.5,6.666667,2.581989,6
108,Blocks,0,0,0,0,0,0,0,3
109,Blocks,0,0,0,0,0,0,0,2
110,Blocks,3,3,3,3,3,0,0,2
111,Blocks,-2.5,-3,-1,-2,-2,2,1.414214,2
112,Blocks,0,-2,3,0.3333333,0,1.041667,1.020621,33
113,Blocks,1,0,4,2,2,8,2.828427,2
114,Blocks,0,0,0,0,0,0,0,2
115,Blocks,0,0,0,0,0,0,0,2
116,Blocks,24,24,24,24,24,0,0,2
117,Blocks,0,0,0,0,0,0,0,2
118,Blocks,0,-1,3,1.2,2,2.7,1.643168,5
119,Blocks,0,0,12,2.222222,1,15.19444,3.898005,9
120,Blocks,1,1,1,1,1,0,0,2
121,Blocks,1,1,1,1,1,0,0,2
122,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
123,Blocks,-0.75,-6,2,-0.5,1,13.66667,3.696846,4
124,Blocks,0,0,0,0,0,0,0,2
125,Blocks,0,0,0,0,0,0,0,5
126,Blocks,0,0,2,0.75,0.5,0.9166667,0.9574271,4
127,Blocks,0,0,0,0,0,0,0,3
128,Blocks,0,0,0,0,0,0,0,2
129,Blocks,7.75,1,28,14.5,14.5,364.5,19.09188,2
130,Blocks,1,1,28,8,1.5,178,13.34166,4
131,Blocks,2,2,2,2,2,0,0,2
132,Blocks,0,0,0,0,0,0,0,2
133,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
134,Blocks,0.5,0,2,1,1,2,1.414214,2
135,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
136,Blocks,-0.25,-1,1,0,0,0.6666667,0.8164966,4
137,Blocks,0,-4,5,0.5652174,0,3.711462,1.926516,23
138,Blocks,-4,-4,-4,-4,-4,0,0,2
139,Blocks,18,18,18,18,18,0,0,2
140,Blocks,0.5,0,2,1,1,2,1.414214,2
141,Blocks,-3,-3,-3,-3,-3,0,0,2
142,Blocks,0.5,0,2,1,1,2,1.414214,2
143,Blocks,-1.5,-3,40,12.33333,0,576.3333,24.00694,3
144,Blocks,1,0,4,2,2,8,2.828427,2
145,Blocks,-1,-1,-1,-1,-1,0,0,2
146,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
147,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
148,Blocks,0,-3,6,1.5,1,8.5,2.915476,10
149,Blocks,2.75,1,8,4.5,4.5,24.5,4.949747,2
150,Blocks,3,3,3,3,3,0,0,2
151,Blocks,16,16,16,16,16,0,0,2
152,Blocks,0,0,0,0,0,0,0,2
153,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
154,Blocks,0,0,5,2.5,2.5,8.333333,2.886751,4
155,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
156,Blocks,-1,-2,3,0.3333333,0,6.333333,2.516611,3
157,Blocks,3,3,3,3,3,0,0,2
158,Blocks,0,-1,3,0.5652174,0,0.8023715,0.8957519,23
159,Blocks,0,0,0,0,0,0,0,2
160,Blocks,4,4,4,4,4,0,0,2
161,Blocks,0,0,7,1.6,0,9.3,3.04959,5
162,Blocks,2,2,2,2,2,0,0,2
163,Blocks,0,0,0,0,0,0,0,2
164,Blocks,-3.5,-5,1,-2,-2,18,4.242641,2
165,Blocks,2,2,2,2,2,0,0,2
166,Blocks,7,7,7,7,7,0,0,2
167,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
168,Blocks,0,0,0,0,0,0,0,2
169,Blocks,0.5,0,2,1,1,2,1.414214,2
170,Blocks,0.5,0,2,1,1,2,1.414214,2
171,Blocks,1.75,0,7,3.5,3.5,24.5,4.949747,2
172,Blocks,-2,-2,-2,-2,-2,0,0,2
173,Blocks,-0.5,-1,1,0,0,2,1.414214,2
174,Blocks,-0.5,-2,3,0.75,1,4.916667,2.217356,4
175,Blocks,1,1,1,1,1,0,0,2
176,Blocks,-1.5,-2,0,-1,-1,2,1.414214,2
177,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
178,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
179,Blocks,0,0,4,1.25,0.5,3.583333,1.892969,4
180,Blocks,0,-1,4,0.5714286,0,2.619048,1.618347,7
181,Blocks,-0.5,-1,1,0,0,2,1.414214,2
182,Blocks,16,16,16,16,16,0,0,2
183,Blocks,-0.25,-1,0,-0.25,0,0.25,0.5,4
184,Blocks,4.25,3,8,5.5,5.5,12.5,3.535534,2
185,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
186,Blocks,0,0,0,0,0,0,0,3
187,Blocks,0,-2,2,0.3,0,1.122222,1.05935,10
188,Blocks,-1,-1,0,-0.6666667,-1,0.3333333,0.5773503,3
189,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
190,Blocks,-1,-1,0,-0.6666667,-1,0.3333333,0.5773503,3
191,Blocks,0,0,0,0,0,0,0,3
192,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
193,Blocks,0,-3,2,0,0,3.5,1.870829,5
194,Blocks,0,0,0,0,0,0,0,2
195,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
196,Blocks,-0.25,-1,6,2.75,3,14.25,3.774917,4
197,Blocks,0.25,0,4,1.3,1,1.566667,1.251666,10
198,Blocks,1,0,4,2,2,8,2.828427,2
199,Blocks,-3,-4,0,-2,-2,8,2.828427,2
200,Blocks,3,3,3,3,3,0,0,2
201,Blocks,0.75,0,1,0.75,1,0.25,0.5,4
202,Blocks,2.5,2,4,3,3,2,1.414214,2
203,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
204,Blocks,3,3,3,3,3,0,0,2
205,Blocks,0,0,0,0,0,0,0,2
206,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
207,Blocks,-0.25,-1,2,0.5,0.5,1.666667,1.290994,4
208,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
209,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
210,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
211,Blocks,-0.25,-1,2,0.5,0.5,4.5,2.12132,2
212,Blocks,1.5,0,6,3,3,18,4.242641,2
213,Blocks,2.5,2,3,2.666667,3,0.3333333,0.5773503,3
214,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
215,Blocks,2,2,2,2,2,0,0,2
216,Blocks,0,0,0,0,0,0,0,2
217,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
218,Blocks,4.5,0,18,9,9,162,12.72792,2
219,Blocks,3,1,6,4,5,7,2.645751,3
220,Blocks,0,0,0,0,0,0,0,2
221,Blocks,0,0,20,6.666667,0,133.3333,11.54701,3
222,Blocks,0,0,0,0,0,0,0,3
223,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
224,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
225,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
226,Blocks,0,0,0,0,0,0,0,2
227,Blocks,2,2,2,2,2,0,0,2
228,Blocks,0,0,0,0,0,0,0,2
229,Blocks,0,0,0,0,0,0,0,2
230,Blocks,2,0,8,4,4,32,5.656854,2
231,Blocks,0,0,0,0,0,0,0,2
232,Blocks,-1,-1,-1,-1,-1,0,0,2
233,Blocks,3.25,1,10,5.5,5.5,40.5,6.363961,2
234,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
235,Blocks,1.75,0,7,3.5,3.5,24.5,4.949747,2
236,Blocks,0,-3,6,0.6,0,5.542857,2.354327,15
237,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
238,Blocks,0,0,0,0,0,0,0,2
239,Blocks,0,0,0,0,0,0,0,2
240,Blocks,0,0,0,0,0,0,0,2
241,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
242,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
243,Blocks,0.5,0,2,1,1,2,1.414214,2
244,Blocks,11,11,11,11,11,0,0,2
245,Blocks,2.5,0,10,5,5,50,7.071068,2
246,Blocks,0,-2,6,0.7222222,0,3.153595,1.775836,18
247,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
248,Blocks,1.5,1,3,2,2,2,1.414214,2
249,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
250,Blocks,5,5,5,5,5,0,0,2
251,Blocks,5,5,5,5,5,0,0,2
252,Blocks,0,0,2,0.75,0.5,0.9166667,0.9574271,4
253,Blocks,0,-1,2,0.8,1,1.7,1.30384,5
254,Blocks,0,-1,3,0.6,0,2.3,1.516575,5
255,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
256,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
257,Blocks,11,11,11,11,11,0,0,2
258,Blocks,-0.5,-1,2,0.3333333,0,2.333333,1.527525,3
259,Blocks,0,0,1,0.25,0,0.25,0.5,4
260,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
261,Blocks,0,0,3,0.5,0,1.5,1.224745,6
262,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
263,Blocks,0,0,0,0,0,0,0,2
264,Blocks,0,0,0,0,0,0,0,2
265,Blocks,4,4,4,4,4,0,0,2
266,Blocks,0,0,0,0,0,0,0,2
267,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
268,Blocks,-1,-1,1,-0.3333333,-1,1.333333,1.154701,3
269,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
270,Blocks,8.5,1,31,16,16,450,21.2132,2
271,Blocks,0,0,0,0,0,0,0,2
272,Blocks,0,0,0,0,0,0,0,2
273,Blocks,2,2,2,2,2,0,0,2
274,Blocks,0.75,0,10,3,1,22,4.690416,4
275,Blocks,2,2,2,2,2,0,0,2
276,Blocks,0,0,0,0,0,0,0,2
277,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
278,Blocks,0,0,0,0,0,0,0,2
279,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
280,Blocks,0,-4,3,0,0,2.545455,1.595448,12
281,Blocks,7.5,6,12,9,9,18,4.242641,2
282,Blocks,11,11,11,11,11,0,0,2
283,Blocks,1.5,0,6,3,3,18,4.242641,2
284,Blocks,2,0,8,4,4,32,5.656854,2
285,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
286,Blocks,1,1,1,1,1,0,0,2
287,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
288,Blocks,0,0,0,0,0,0,0,2
289,Blocks,0,0,4,1.25,0.5,3.583333,1.892969,4
290,Blocks,0,0,0,0,0,0,0,3
291,Blocks,0,0,0,0,0,0,0,2
292,Blocks,0.5,0,2,1,1,2,1.414214,2
293,Blocks,1,1,1,1,1,0,0,2
294,Blocks,12,12,12,12,12,0,0,2
295,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
296,Blocks,5,5,5,5,5,0,0,2
297,Blocks,0,0,2,0.3333333,0,0.6666667,0.8164966,6
298,Blocks,3,0,6,4,6,12,3.464102,3
299,Blocks,-0.75,-1,1,-0.1666667,0,0.5666667,0.7527727,6
300,Blocks,4,4,4,4,4,0,0,2
301,Blocks,0,0,0,0,0,0,0,2
302,Blocks,1,1,1,1,1,0,0,2
303,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
304,Blocks,2.5,2,24,9.666667,3,154.3333,12.4231,3
305,Blocks,-1,-3,7,1.666667,1,25.33333,5.033223,3
306,Blocks,-0.5,-3,2,0.3333333,2,8.333333,2.886751,3
307,Blocks,0,0,0,0,0,0,0,2
308,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
309,Blocks,-2,-3,1,-1,-1,8,2.828427,2
310,Blocks,0,0,0,0,0,0,0,2
311,Blocks,0,0,0,0,0,0,0,2
312,Blocks,1,1,1,1,1,0,0,2
313,Blocks,0,-1,5,1.125,1,2.201087,1.483606,24
314,Blocks,1,1,1,1,1,0,0,2
315,Blocks,0.5,0,2,1,1,2,1.414214,2
316,Blocks,-2,-2,-2,-2,-2,0,0,2
317,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
318,Blocks,0,0,9,2.333333,0.5,13.06667,3.614784,6
319,Blocks,0,0,0,0,0,0,0,2
320,Blocks,0,0,4,1.2,1,2.7,1.643168,5
321,Blocks,3,3,3,3,3,0,0,2
322,Blocks,1,1,1,1,1,0,0,2
323,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
324,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
325,Blocks,5,5,5,5,5,0,0,2
326,Blocks,-1,-1,-1,-1,-1,0,0,2
327,Blocks,0.5,0,2,1,1,2,1.414214,2
328,Blocks,4,4,4,4,4,0,0,2
329,Blocks,1,0,14,5,1.5,39.2,6.26099,6
330,Blocks,-0.25,-1,1,0,0,0.6666667,0.8164966,4
331,Blocks,-0.5,-1,1,0,0,1,1,3
332,Blocks,0,0,0,0,0,0,0,2
333,Blocks,0,0,0,0,0,0,0,2
334,Blocks,0,0,0,0,0,0,0,2
335,Blocks,0,0,2,0.6666667,0,1.333333,1.154701,3
336,Blocks,0.5,0,3,1.333333,1,2.333333,1.527525,3
337,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
338,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
339,Blocks,-0.5,-1,1,0,0,2,1.414214,2
340,Blocks,0,0,0,0,0,0,0,2
341,Blocks,0,0,2,0.6666667,0,1.333333,1.154701,3
342,Blocks,0,-1,4,0.5833333,0,1.901515,1.378954,12
343,Blocks,0,0,0,0,0,0,0,2
344,Blocks,2,0,8,4,4,32,5.656854,2
345,Blocks,0,0,0,0,0,0,0,2
346,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
347,Blocks,1.5,1,3,2,2,2,1.414214,2
348,Blocks,0,0,0,0,0,0,0,2
349,Blocks,2.5,1,7,4,4,18,4.242641,2
350,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
351,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
352,Blocks,1.5,1,3,2,2,2,1.414214,2
353,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
354,Blocks,2.25,0,5,2.75,3,4.25,2.061553,4
355,Blocks,0,0,0,0,0,0,0,2
356,Blocks,1,1,1,1,1,0,0,2
357,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
358,Blocks,1,1,1,1,1,0,0,2
359,Blocks,4.5,4,6,5,5,2,1.414214,2
360,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
361,Blocks,-1,-2,0,-0.6666667,0,1.333333,1.154701,3
362,Blocks,0.5,0,2,1,1,2,1.414214,2
363,Blocks,0,0,0,0,0,0,0,3
364,Blocks,0,0,0,0,0,0,0,2
365,Blocks,0.5,0,8,3,1,19,4.358899,3
366,Blocks,0.25,-2,3,1.166667,1.5,3.766667,1.94079,6
367,Blocks,0,0,0,0,0,0,0,2
368,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
369,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
370,Blocks,-1.75,-2,-1,-1.5,-1.5,0.5,0.7071068,2
371,Blocks,1,1,56,15,1.5,747.3333,27.3374,4
372,Blocks,-0.5,-1,1,0,0,2,1.414214,2
373,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
374,Blocks,0,-1,1,0.4,1,0.8,0.8944272,5
375,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
376,Blocks,1,1,1,1,1,0,0,2
377,Blocks,1.75,0,7,3.5,3.5,24.5,4.949747,2
378,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
379,Blocks,0,-2,23,3,0,58.25,7.632169,9
380,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
381,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
382,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
383,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
384,Blocks,-0.25,-1,18,4.25,0,84.25,9.17878,4
385,Blocks,0,0,0,0,0,0,0,2
386,Blocks,1,1,1,1,1,0,0,2
387,Blocks,0.5,0,2,1,1,2,1.414214,2
388,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
389,Blocks,0,0,10,2.428571,0,15.95238,3.994043,7
390,Blocks,-0.5,-1,1,0,0,1,1,3
391,Blocks,0.5,0,2,1,1,2,1.414214,2
392,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
393,Blocks,-3,-3,-3,-3,-3,0,0,2
394,Blocks,7.75,0,31,15.5,15.5,480.5,21.92031,2
395,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
396,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
397,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
398,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
399,Blocks,4,4,4,4,4,0,0,2
400,Blocks,0.5,0,3,1.333333,1,2.333333,1.527525,3
401,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
402,Blocks,0,-1,1,0.1428571,0,0.4761905,0.6900656,7
403,Blocks,1.5,1,3,2,2,2,1.414214,2
404,Blocks,-1.25,-2,1,-0.5,-0.5,4.5,2.12132,2
405,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
406,Blocks,8,3,20,12,13,73,8.544004,3
407,Blocks,-0.25,-1,1,0.25,0.5,0.9166667,0.9574271,4
408,Blocks,0,0,2,0.5,0,1,1,4
409,Blocks,2,2,2,2,2,0,0,2
410,Blocks,0,-1,1,0.3333333,0.5,0.6666667,0.8164966,6
411,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
412,Blocks,3,3,3,3,3,0,0,4
413,Blocks,0,0,0,0,0,0,0,2
414,Blocks,0,-7,10,0.1923077,0,8.161538,2.856841,26
415,Blocks,-0.75,-2,3,0.5,0.5,12.5,3.535534,2
416,Blocks,1,1,1,1,1,0,0,2
417,Blocks,0,0,0,0,0,0,0,2
418,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
419,Blocks,56.25,6,207,106.5,106.5,20200.5,142.1285,2
420,Blocks,0,-1,1,0.3333333,1,1.333333,1.154701,3
421,Blocks,-2,-2,-2,-2,-2,0,0,2
422,Blocks,5.25,3,12,7.5,7.5,40.5,6.363961,2
423,Blocks,0,0,6,1.1,0,3.655556,1.911951,10
424,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
425,Blocks,2,2,2,2,2,0,0,2
426,Blocks,0,0,0,0,0,0,0,2
427,Blocks,2,2,2,2,2,0,0,2
428,Blocks,2,2,2,2,2,0,0,2
429,Blocks,0,0,0,0,0,0,0,2
430,Blocks,-1,-1,1,-0.25,-0.5,0.9166667,0.9574271,4
431,Blocks,0,0,0,0,0,0,0,2
432,Blocks,2.5,2,4,3,3,2,1.414214,2
433,Blocks,3.25,1,10,5.5,5.5,40.5,6.363961,2
434,Blocks,1.75,0,7,3.5,3.5,24.5,4.949747,2
435,Blocks,8.25,5,18,11.5,11.5,84.5,9.192388,2
436,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
437,Blocks,3.5,3,5,4,4,2,1.414214,2
438,Blocks,2.5,0,10,5,5,50,7.071068,2
439,Blocks,-1.25,-2,1,-0.5,-0.5,4.5,2.12132,2
440,Blocks,1,1,1,1,1,0,0,2
441,Blocks,0,0,0,0,0,0,0,2
442,Blocks,2,2,2,2,2,0,0,2
443,Blocks,-0.25,-1,2,0.5,0.5,4.5,2.12132,2
444,Blocks,-1,-1,-1,-1,-1,0,0,2
445,Blocks,5.25,4,9,6.5,6.5,12.5,3.535534,2
446,Blocks,3.75,3,6,4.5,4.5,4.5,2.12132,2
447,Blocks,0.5,0,2,1,1,2,1.414214,2
448,Blocks,1,1,1,1,1,0,0,3
449,Blocks,0.75,0,19,6,2.5,78,8.831761,4
450,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
451,Blocks,1,1,1,1,1,0,0,2
452,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
453,Blocks,0,0,3,0.8,0,1.7,1.30384,5
454,Blocks,0,0,2,0.3333333,0,0.5,0.7071068,9
455,Blocks,19.75,14,37,25.5,25.5,264.5,16.26346,2
456,Blocks,0,0,5,1.666667,0,8.333333,2.886751,3
457,Blocks,2.5,0,10,5,5,50,7.071068,2
458,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
459,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
460,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
461,Blocks,0,0,1,0.4,0,0.3,0.5477226,5
462,Blocks,1,1,1,1,1,0,0,2
463,Blocks,1,1,1,1,1,0,0,2
464,Blocks,0,0,5,1,0,3.666667,1.914854,7
465,Blocks,0.75,0,7,2.25,1,10.25,3.201562,4
466,Blocks,0,0,3,1,0,3,1.732051,3
467,Blocks,-1,-1,-1,-1,-1,0,0,2
468,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
469,Blocks,1,1,79,12.25,2.5,731.0714,27.03833,8
470,Blocks,3.5,3,5,4,4,2,1.414214,2
471,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
472,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
