X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
461,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
462,Blocks,0,0,16,2.083333,1,19.7197,4.440687,12
463,Blocks,1,1,1,1,1,0,0,2
464,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
465,Blocks,0,0,0,0,0,0,0,2
466,Blocks,0,0,0,0,0,0,0,2
467,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
468,Blocks,293,2,1166,584,584,677448,823.0723,2
469,Blocks,3,0,27,7.8,4,118.7,10.89495,5
470,Blocks,0,0,0,0,0,0,0,2
471,Blocks,2,1,5,3,3,8,2.828427,2
472,Blocks,2,2,2,2,2,0,0,2
473,Blocks,7.75,6,13,9.5,9.5,24.5,4.949747,2
474,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
475,Blocks,0,0,0,0,0,0,0,2
476,Blocks,23,8,68,38,38,1800,42.42641,2
477,Blocks,9.5,0,21,13.33333,19,134.3333,11.59023,3
478,Blocks,11,3,35,19,19,512,22.62742,2
479,Blocks,9.25,8,13,10.5,10.5,12.5,3.535534,2
480,Blocks,2.5,2,4,3,3,2,1.414214,2
481,Blocks,1,1,1,1,1,0,0,2
482,Blocks,1,1,1,1,1,0,0,2
483,Blocks,7.25,-1,32,15.5,15.5,544.5,23.33452,2
484,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
485,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
486,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
487,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
488,Blocks,0,0,3,1,0.5,2,1.414214,4
489,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
490,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
491,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
492,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
493,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
494,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
495,Blocks,0,0,0,0,0,0,0,2
496,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
497,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
498,Blocks,1,1,2,1.333333,1,0.3333333,0.5773503,3
499,Blocks,2,2,2,2,2,0,0,2
500,Blocks,1.5,1,3,2,2,2,1.414214,2
501,Blocks,3,3,3,3,3,0,0,2
502,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
503,Blocks,0,0,0,0,0,0,0,4
504,Blocks,1,1,1,1,1,0,0,2
505,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
506,Blocks,4.75,4,7,5.5,5.5,4.5,2.12132,2
507,Blocks,1.5,1,3,2,2,2,1.414214,2
508,Blocks,0,0,3,1,0,3,1.732051,3
509,Blocks,1,1,3,1.666667,1,1.333333,1.154701,3
510,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
511,Blocks,1,0,3,1.8,2,1.511111,1.229273,10
512,Blocks,7,7,7,7,7,0,0,2
513,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
514,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
515,Blocks,2.75,0,11,5.5,5.5,60.5,7.778175,2
516,Blocks,1.5,1,3,2,2,2,1.414214,2
517,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
518,Blocks,1,1,1,1,1,0,0,2
519,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
520,Blocks,1.5,1,3,2,2,2,1.414214,2
521,Blocks,0.5,0,2,1,1,2,1.414214,2
522,Blocks,4,4,4,4,4,0,0,2
523,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
524,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
525,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
526,Blocks,5,5,5,5,5,0,0,2
527,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
528,Blocks,0.75,0,25,12.5,12.5,192.3333,13.86843,4
529,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
530,Blocks,1,1,1,1,1,0,0,2
531,Blocks,0.5,0,2,1,1,2,1.414214,2
532,Blocks,15.75,10,33,21.5,21.5,264.5,16.26346,2
533,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
534,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
535,Blocks,1,1,1,1,1,0,0,2
536,Blocks,1,0,24,3.9,2,51.21111,7.156194,10
537,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
538,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
539,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
540,Blocks,0.5,0,3,1.333333,1,2.333333,1.527525,3
541,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
542,Blocks,0.75,0,79,22,4.5,1456.667,38.1663,4
543,Blocks,0,0,0,0,0,0,0,2
544,Blocks,0.5,0,2,1,1,2,1.414214,2
545,Blocks,0.5,0,2,1,1,2,1.414214,2
546,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
547,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
548,Blocks,1.5,1,61,21.33333,2,1180.333,34.35598,3
549,Blocks,1,1,1,1,1,0,0,2
550,Blocks,4,3,7,5,5,8,2.828427,2
551,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
552,Blocks,10.75,7,22,14.5,14.5,112.5,10.6066,2
553,Blocks,2.5,1,5,3.333333,4,4.333333,2.081666,3
554,Blocks,0,0,2,0.6666667,0,1.333333,1.154701,3
555,Blocks,1,0,4,2,2,8,2.828427,2
556,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
557,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
558,Blocks,4,4,4,4,4,0,0,2
559,Blocks,0,0,0,0,0,0,0,2
560,Blocks,1,0,2,1.333333,2,1.333333,1.154701,3
561,Blocks,2,2,2,2,2,0,0,2
562,Blocks,0.5,0,2,1,1,2,1.414214,2
563,Blocks,2,2,2,2,2,0,0,2
564,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
565,Blocks,1,0,2,1.333333,2,1.333333,1.154701,3
566,Blocks,0.5,0,2,1,1,2,1.414214,2
567,Blocks,1,1,2,1.333333,1,0.3333333,0.5773503,3
568,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
569,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
570,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
571,Blocks,1.5,1,6,3,2,7,2.645751,3
572,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
573,Blocks,2,1,4,2.666667,3,2.333333,1.527525,3
574,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
575,Blocks,0,0,0,0,0,0,0,2
576,Blocks,1,1,1,1,1,0,0,2
577,Blocks,2,2,2,2,2,0,0,2
578,Blocks,2.25,1,6,3.5,3.5,12.5,3.535534,2
579,Blocks,2.25,1,6,3.5,3.5,12.5,3.535534,2
580,Blocks,1.5,1,3,2,2,2,1.414214,2
581,Blocks,18.5,14,32,23,23,162,12.72792,2
582,Blocks,77.5,3,301,152,152,44402,210.7178,2
583,Blocks,0.5,0,2,1,1,2,1.414214,2
584,Blocks,5.25,1,18,9.5,9.5,144.5,12.02082,2
585,Blocks,0.5,0,2,1,1,2,1.414214,2
586,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
587,Blocks,1.5,1,3,2,2,2,1.414214,2
588,Blocks,6,6,6,6,6,0,0,2
589,Blocks,1.5,1,3,2,2,1,1,3
590,Blocks,6,4,10,7.333333,8,9.333333,3.05505,3
591,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
592,Blocks,0,0,0,0,0,0,0,2
593,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
594,Blocks,0,0,2,0.6666667,0,1.333333,1.154701,3
595,Blocks,40.5,3,559,213.3333,78,91020.33,301.6958,3
596,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
597,Blocks,1.5,0,6,3,3,18,4.242641,2
598,Blocks,4,4,4,4,4,0,0,3
599,Blocks,4,4,4,4,4,0,0,2
600,Blocks,-0.5,-1,2,0.3333333,0,2.333333,1.527525,3
601,Blocks,2,2,2,2,2,0,0,2
602,Blocks,3,2,6,4,4,8,2.828427,2
603,Blocks,1,0,4,2,2,8,2.828427,2
604,Blocks,2,2,2,2,2,0,0,2
605,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
606,Blocks,1.5,1,3,2,2,2,1.414214,2
607,Blocks,1.75,0,7,3.5,3.5,24.5,4.949747,2
608,Blocks,2,2,2,2,2,0,0,2
609,Blocks,0.5,0,2,1,1,2,1.414214,2
610,Blocks,3.5,3,5,4,4,2,1.414214,2
611,Blocks,2,2,3,2.333333,2,0.3333333,0.5773503,3
612,Blocks,2.75,1,8,4.5,4.5,24.5,4.949747,2
613,Blocks,1,1,1,1,1,0,0,2
614,Blocks,1,1,1,1,1,0,0,2
615,Blocks,2,2,2,2,2,0,0,2
616,Blocks,5.5,4,10,7,7,18,4.242641,2
617,Blocks,3.25,3,4,3.5,3.5,0.5,0.7071068,2
618,Blocks,2.5,2,4,3,3,2,1.414214,2
619,Blocks,39,16,108,62,62,4232,65.05382,2
620,Blocks,0.5,0,3,1.333333,1,2.333333,1.527525,3
621,Blocks,5.5,0,22,11,11,242,15.55635,2
622,Blocks,5.75,2,17,9.5,9.5,112.5,10.6066,2
623,Blocks,12.5,4,38,21,21,578,24.04163,2
624,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
625,Blocks,1,1,1,1,1,0,0,2
626,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
627,Blocks,1,1,1,1,1,0,0,2
628,Blocks,5.75,0,23,11.5,11.5,264.5,16.26346,2
629,Blocks,1,0,16,3.666667,1.5,37.06667,6.08824,6
630,Blocks,1.5,1,3,2,2,2,1.414214,2
631,Blocks,0,0,4,1.333333,0,5.333333,2.309401,3
632,Blocks,1,0,4,2,2,8,2.828427,2
633,Blocks,1,1,1,1,1,0,0,2
634,Blocks,0,0,0,0,0,0,0,2
635,Blocks,3.25,3,4,3.5,3.5,0.5,0.7071068,2
636,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
637,Blocks,6.75,3,18,10.5,10.5,112.5,10.6066,2
638,Blocks,2,1,3,2.333333,3,1.333333,1.154701,3
639,Blocks,4.5,4,6,5,5,2,1.414214,2
640,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
641,Blocks,0,0,0,0,0,0,0,2
642,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
643,Blocks,2,2,2,2,2,0,0,2
644,Blocks,2,2,2,2,2,0,0,2
645,Blocks,2,2,2,2,2,0,0,2
646,Blocks,2.5,1,7,4,4,18,4.242641,2
647,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
648,Blocks,0.5,0,2,1,1,2,1.414214,2
649,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
650,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
651,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
652,Blocks,14.75,1,56,28.5,28.5,1512.5,38.89087,2
653,Blocks,1.5,1,3,2,2,2,1.414214,2
654,Blocks,6.75,5,12,8.5,8.5,24.5,4.949747,2
655,Blocks,3,3,3,3,3,0,0,2
656,Blocks,2,1,5,3,3,8,2.828427,2
657,Blocks,15.5,3,53,28,28,1250,35.35534,2
658,Blocks,0.5,0,2,1,1,2,1.414214,2
659,Blocks,4,3,7,5,5,8,2.828427,2
660,Blocks,56.25,2,219,110.5,110.5,23544.5,153.4422,2
661,Blocks,1,0,4,2,2,8,2.828427,2
662,Blocks,1.5,1,3,2,2,2,1.414214,2
663,Blocks,3.5,2,372,126.3333,5,45266.33,212.7589,3
664,Blocks,2.5,1,33,12.66667,4,312.3333,17.67295,3
665,Blocks,51.5,8,182,95,95,15138,123.0366,2
666,Blocks,3,0,12,6,6,72,8.485281,2
667,Blocks,31.5,5,111,58,58,5618,74.95332,2
668,Blocks,14,8,32,20,20,288,16.97056,2
669,Blocks,1.5,1,3,2,2,2,1.414214,2
670,Blocks,2.25,1,6,3.5,3.5,12.5,3.535534,2
671,Blocks,14.5,0,58,29,29,1682,41.01219,2
672,Blocks,0.5,0,3,1.333333,1,2.333333,1.527525,3
673,Blocks,9,1,33,17,17,512,22.62742,2
674,Blocks,20,0,80,40,40,3200,56.56854,2
675,Blocks,6.25,3,16,9.5,9.5,84.5,9.192388,2
676,Blocks,23,23,23,23,23,0,0,2
677,Blocks,0,0,5,0.7540984,0,1.288525,1.135132,61
678,Blocks,2,2,2,2,2,0,0,2
679,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
680,Blocks,5.75,2,17,9.5,9.5,112.5,10.6066,2
681,Blocks,0,0,0,0,0,0,0,3
682,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
683,Blocks,2.5,2,4,3,3,2,1.414214,2
684,Blocks,3.75,1,12,6.5,6.5,60.5,7.778175,2
685,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
686,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
687,Blocks,0,0,0,0,0,0,0,2
688,Blocks,0,0,0,0,0,0,0,3
689,Blocks,1,1,1,1,1,0,0,2
690,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
691,Blocks,1,1,1,1,1,0,0,2
692,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
693,Blocks,0,0,20,6.666667,0,133.3333,11.54701,3
694,Blocks,1,1,1,1,1,0,0,2
695,Blocks,0,0,0,0,0,0,0,3
696,Blocks,3,2,6,4,4,8,2.828427,2
697,Blocks,1,1,1,1,1,0,0,2
698,Blocks,0,0,3,1,0,3,1.732051,3
699,Blocks,4,3,7,5,5,8,2.828427,2
700,Blocks,0.5,0,2,1,1,2,1.414214,2
701,Blocks,0.5,0,2,1,1,2,1.414214,2
702,Blocks,0.5,0,2,1,1,2,1.414214,2
703,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
704,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
705,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
706,Blocks,5.25,5,6,5.5,5.5,0.5,0.7071068,2
707,Blocks,-0.5,-1,1,0,0,2,1.414214,2
708,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
709,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
710,Blocks,2.25,0,5,3,3.5,4.666667,2.160247,4
711,Blocks,0,0,0,0,0,0,0,2
712,Blocks,5,4,7,5.666667,6,2.333333,1.527525,3
713,Blocks,2.5,1,7,4,4,18,4.242641,2
714,Blocks,1.5,1,3,2,2,2,1.414214,2
715,Blocks,0,0,0,0,0,0,0,2
716,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
717,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
718,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
719,Blocks,1.5,1,3,2,2,2,1.414214,2
720,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
721,Blocks,4.25,4,5,4.5,4.5,0.5,0.7071068,2
722,Blocks,0,0,0,0,0,0,0,2
723,Blocks,2.75,1,8,4.5,4.5,24.5,4.949747,2
724,Blocks,0.5,0,1,0.6666667,1,0.3333333,0.5773503,3
725,Blocks,1,1,1,1,1,0,0,2
726,Blocks,0.5,0,2,1,1,2,1.414214,2
727,Blocks,2.5,2,11,5.333333,3,24.33333,4.932883,3
728,Blocks,1,1,1,1,1,0,0,2
729,Blocks,1,1,1,1,1,0,0,2
730,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
731,Blocks,0,0,0,0,0,0,0,2
732,Blocks,2,1,5,3,3,8,2.828427,2
733,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
734,Blocks,7.75,3,22,12.5,12.5,180.5,13.43503,2
735,Blocks,4.5,1,15,8,8,98,9.899495,2
736,Blocks,16.75,0,67,33.5,33.5,2244.5,47.37615,2
737,Blocks,6.75,3,18,10.5,10.5,112.5,10.6066,2
738,Blocks,0,0,0,0,0,0,0,2
739,Blocks,0,0,0,0,0,0,0,2
740,Blocks,2,2,2,2,2,0,0,2
741,Blocks,3,2,6,4,4,8,2.828427,2
742,Blocks,4,4,4,4,4,0,0,2
743,Blocks,0,0,2,0.8,1,0.7,0.83666,5
744,Blocks,5,5,5,5,5,0,0,2
745,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
746,Blocks,3,2,6,4,4,8,2.828427,2
747,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
748,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
749,Blocks,2.5,2,4,3,3,2,1.414214,2
750,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
751,Blocks,0.5,0,2,1,1,2,1.414214,2
752,Blocks,2,2,2,2,2,0,0,2
753,Blocks,0,0,0,0,0,0,0,2
754,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
755,Blocks,1,0,4,2,2,8,2.828427,2
756,Blocks,1.5,1,3,2,2,2,1.414214,2
757,Blocks,1,0,4,2,2,8,2.828427,2
758,Blocks,5,4,8,6,6,8,2.828427,2
759,Blocks,4.25,3,8,5.5,5.5,12.5,3.535534,2
760,Blocks,24.5,5,83,44,44,3042,55.15433,2
761,Blocks,8.75,4,23,13.5,13.5,180.5,13.43503,2
762,Blocks,3.25,1,10,5.5,5.5,40.5,6.363961,2
763,Blocks,2.25,1,6,3.5,3.5,12.5,3.535534,2
764,Blocks,4,2,10,6,6,32,5.656854,2
765,Blocks,0,0,435,118,18.5,44966,212.0519,4
766,Blocks,0,0,0,0,0,0,0,2
767,Blocks,19,9,49,29,29,800,28.28427,2
768,Blocks,2.5,0,10,5,5,50,7.071068,2
769,Blocks,1.5,1,2,1.666667,2,0.3333333,0.5773503,3
770,Blocks,0,0,2,0.6666667,0.5,0.6666667,0.8164966,6
771,Blocks,1,1,4,2,1,3,1.732051,3
772,Blocks,0,0,0,0,0,0,0,2
773,Blocks,1,1,1,1,1,0,0,3
774,Blocks,1,1,2,1.2,1,0.2,0.4472136,5
775,Blocks,1,1,1,1,1,0,0,2
776,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
777,Blocks,1,1,1,1,1,0,0,2
778,Blocks,0.5,0,2,1,1,2,1.414214,2
779,Blocks,0,0,0,0,0,0,0,2
780,Blocks,1.75,1,23,8,4,104.6667,10.23067,4
781,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
782,Blocks,1,1,1,1,1,0,0,2
783,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
784,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
785,Blocks,0,0,0,0,0,0,0,3
786,Blocks,0,0,0,0,0,0,0,2
787,Blocks,2.75,2,5,3.5,3.5,4.5,2.12132,2
788,Blocks,1,1,7,3,2,8,2.828427,4
789,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
790,Blocks,1,1,1,1,1,0,0,2
791,Blocks,1.25,0,5,2.5,2.5,12.5,3.535534,2
792,Blocks,1,1,1,1,1,0,0,2
793,Blocks,1,1,1,1,1,0,0,2
794,Blocks,3.75,1,12,6.5,6.5,60.5,7.778175,2
795,Blocks,0,0,0,0,0,0,0,2
796,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
797,Blocks,2.25,1,6,3.5,3.5,12.5,3.535534,2
798,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
799,Blocks,0,0,0,0,0,0,0,2
800,Blocks,1,1,1,1,1,0,0,2
801,Blocks,0,0,0,0,0,0,0,2
802,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
803,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
804,Blocks,1.5,1,3,2,2,2,1.414214,2
805,Blocks,16.25,4,53,28.5,28.5,1200.5,34.64823,2
806,Blocks,7.5,6,12,9,9,18,4.242641,2
807,Blocks,14.75,2,53,27.5,27.5,1300.5,36.06245,2
808,Blocks,2.5,2,64,23,3,1261,35.51056,3
809,Blocks,3,1,9,5,5,32,5.656854,2
810,Blocks,50.25,1,198,99.5,99.5,19404.5,139.3,2
811,Blocks,47.75,0,191,95.5,95.5,18240.5,135.0574,2
812,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
813,Blocks,3.75,3,6,4.5,4.5,4.5,2.12132,2
814,Blocks,3,3,3,3,3,0,0,2
815,Blocks,1,1,1,1,1,0,0,2
816,Blocks,0,0,0,0,0,0,0,2
817,Blocks,1,1,1,1,1,0,0,3
818,Blocks,1,1,1,1,1,0,0,2
819,Blocks,1,1,1,1,1,0,0,2
820,Blocks,0,0,0,0,0,0,0,4
821,Blocks,2.5,2,4,3,3,1,1,3
822,Blocks,0,0,0,0,0,0,0,2
823,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
824,Blocks,1.5,1,3,2,2,2,1.414214,2
825,Blocks,1,1,1,1,1,0,0,2
826,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
827,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
828,Blocks,0,0,0,0,0,0,0,2
829,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
830,Blocks,6,6,6,6,6,0,0,2
831,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
832,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
833,Blocks,3,3,3,3,3,0,0,3
834,Blocks,0,0,0,0,0,0,0,2
835,Blocks,-0.25,-1,2,0.5,0.5,4.5,2.12132,2
836,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
837,Blocks,3,3,3,3,3,0,0,3
838,Blocks,0,0,0,0,0,0,0,2
839,Blocks,1,1,1,1,1,0,0,2
840,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
841,Blocks,0,0,0,0,0,0,0,2
842,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
843,Blocks,2.25,2,3,2.5,2.5,0.5,0.7071068,2
844,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
845,Blocks,0.75,0,3,1.5,1.5,4.5,2.12132,2
846,Blocks,3.5,1,11,6,6,50,7.071068,2
847,Blocks,6,6,6,6,6,0,0,2
848,Blocks,2,2,2,2,2,0,0,2
849,Blocks,2,2,2,2,2,0,0,2
850,Blocks,5,5,5,5,5,0,0,2
851,Blocks,1,1,1,1,1,0,0,2
852,Blocks,1,1,1,1,1,0,0,2
